brand,model,segment,state,purchase_year,price,fuel_type,engine_cc,avg_daily_usage_km,insurance_status,resale_value
Yamaha,Fascino 125,Sports,Madhya Pradesh,2018,125793.0,Petrol,179.0,41.2,Active,42592.0
TVS,Jupiter,Commuter,Karnataka,2022,91172.0,Petrol,106.0,38.7,Active,55726.0
TVS,Apache RTR 160,Commuter,Gujarat,2016,89895.0,Petrol,112.0,51.1,Active,21378.0
Bajaj,CT 100,Sports,Tamil Nadu,2018,84012.0,Petrol,226.0,20.5,Expired,24979.0
Bajaj,Pulsar NS200,Sports,Tamil Nadu,2018,100738.0,Petrol,224.0,32.4,Active,28333.0
Hero,Splendor Plus,Commuter,Punjab,2024,83628.0,Petrol,111.0,48.0,Active,57693.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2021,65393.0,Petrol,107.0,35.0,Active,34501.0
Bajaj,CT 100,Sports,Delhi,2016,137216.0,Petrol,214.0,46.1,Active,28595.0
Royal Enfield,Classic 350,Cruiser,Tamil Nadu,2020,353700.0,Petrol,350.0,36.7,None,206769.0
Hero,Xtreme 160R,Commuter,Karnataka,2024,63718.0,Petrol,105.0,47.1,Active,53278.0
Royal Enfield,Bullet 350,Cruiser,Uttar Pradesh,2018,347057.0,Petrol,350.0,14.9,Active,194450.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2017,95821.0,Petrol,116.0,32.9,Active,38978.0
TVS,Jupiter,Commuter,West Bengal,2019,62130.0,Petrol,123.0,40.4,Expired,19805.0
KTM,RC 200,Sports,Madhya Pradesh,2023,187758.0,Petrol,194.0,27.0,Active,104439.0
Honda,Activa 6G,Commuter,West Bengal,2016,88836.0,Petrol,,40.6,Expired,33935.0
Hero,Glamour,Commuter,Telangana,2023,82188.0,Petrol,120.0,51.0,Active,56134.0
KTM,Duke 390,Sports,Maharashtra,2018,297650.0,Petrol,235.0,44.1,Active,54569.0
Bajaj,Pulsar 150,Sports,Maharashtra,2017,95244.0,Petrol,225.0,36.0,Active,24020.0
Ather,450S,Electric,Uttar Pradesh,2020,147426.0,Electric,0.0,23.5,Active,30244.0
Hero,Glamour,Commuter,Uttar Pradesh,2021,92534.0,Petrol,107.0,50.2,Expired,47359.0
Bajaj,Avenger 160,Sports,Gujarat,2024,114712.0,Petrol,239.0,44.4,Active,93079.0
Bajaj,Platina 110,Sports,Uttar Pradesh,2020,86133.0,Petrol,240.0,31.7,Active,33326.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2023,79664.0,Petrol,112.0,21.5,Active,56129.0
Hero,Splendor Plus,Commuter,Tamil Nadu,2018,75016.0,Petrol,103.0,30.8,Active,29042.0
Honda,SP 125,Commuter,Tamil Nadu,2019,99997.0,Petrol,101.0,25.9,Active,42655.0
Honda,Unicorn,Commuter,Maharashtra,2018,100853.0,Petrol,113.0,30.4,Active,44293.0
Honda,Activa 6G,Commuter,Haryana,2025,110236.0,PETROL,122.0,31.5,Expired,92723.0
Bajaj,Pulsar NS200,Sports, Maharashtra ,2018,80422.0,Petrol,166.0,13.2,Expired,21424.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2021,68863.0,Petrol,100.0,53.3,Active,42969.0
Hero,Splendor Plus,Commuter,Tamil Nadu,2024,61758.0,Petrol,104.0,44.3,Active,44793.0
Honda,Unicorn,Commuter,Uttar Pradesh,2017,78534.0,Petrol,108.0,55.3,Active,30554.0
TVS,Apache RTR 160,Commuter,West Bengal,2018,93571.0,Petrol,107.0,36.9,Active,26629.0
Honda,Unicorn,Commuter,Telangana,2023,91632.0,Petrol,120.0,40.4,Expired,60692.0
Bajaj,Avenger 160,Sports,Maharashtra,2016,114196.0,Petrol,249.0,10.061893244845772,None,20870.0
Honda,Hornet 2.0,Commuter,Maharashtra,2018,77464.0,Petrol,113.0,24.8,Expired,30092.0
Honda,Activa 6G,Commuter,Tamil Nadu,2020,114846.0,Petrol,120.0,25.9,Active,62487.0
Ola Electric,S1 X,Electric,Maharashtra,2021,138905.0,Electric,0.0,22.7,Active,27252.0
Honda,SP 125,Commuter,Gujarat,2019,90768.0,Petrol,115.0,45.9,Active,51520.0
Yamaha,Fascino 125,Sports,Rajasthan,2016,102248.0,Petrol,224.0,28.0,Active,25692.0
Bajaj,Pulsar 150,Sports,Uttar Pradesh,2021,84692.0,Petrol,248.0,30.0,Active,42490.0
Honda,SP 125,Commuter,Delhi,2025,66935.0,Petrol,124.0,61.5,Expired,63973.0
Hero,Passion Pro,Commuter,Andhra Pradesh,2024,79735.0,Petrol,118.0,17.4,Active,
TVS,Ntorq 125,Commuter,Rajasthan,2020,72041.0,Petrol,116.0,54.0,None,26464.0
Royal Enfield,Bullet 350,Cruiser,Maharashtra,2017,288948.0,Petrol,349.0,37.0,Active,164262.0
Ather,450X,Electric,Tamil Nadu,2024,110324.0,Electric,0.0,24.5,Active,62960.0
Honda,Unicorn,Commuter,West Bengal,2017,110286.0,Petrol,109.0,47.8,Active,43054.0
Honda,Activa 6G,Commuter,Maharashtra,2025,74482.0,Petrol,115.0,26.1,Expired,61057.0
KTM,Duke 390,Sports,Odisha,2017,308721.0,Petrol,202.0,,Expired,37954.0
Honda,Activa 6G,Commuter,Andhra Pradesh,2025,81400.0,Petrol,110.0,17.8,Active,68963.0
Hero,HF Deluxe,Commuter,Bihar,2016,72544.0,Petrol,119.0,22.5,Active,20610.0
Bajaj,Pulsar NS200,Sports,Gujarat,2017,90380.0,Petrol,193.0,12.1,Expired,21728.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2018,63085.0,Petrol,119.0,47.3,None,20225.0
Hero,Xtreme 160R,Commuter,Uttar Pradesh,2021,91807.0,Petrol,113.0,19.5,Expired,50277.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2025,99665.0,Petrol,108.0,31.9,Expired,89649.0
KTM,Duke 200,Sports,Uttar Pradesh,2021,289013.0,Petrol,222.0,18.2,Expired,86421.0
TVS,Ntorq 125,Commuter,Karnataka,2017,97247.0,Petrol,114.0,36.5,Expired,22914.0
KTM,RC 200,Sports,Uttar Pradesh,2024,211244.0,Petrol,221.0,2.0,Active,150875.0
TVS,Apache RTR 160,Commuter,Maharashtra,2017,72109.0,Petrol,125.0,27.0,None,16487.0
Honda,Hornet 2.0,Commuter,Uttar Pradesh,2023,101407.0,Petrol,114.0,43.7,Expired,71084.0
Hero,Splendor Plus,Commuter,Uttar Pradesh,2020,67315.0,Petrol,118.0,25.2,Active,31271.0
Honda,Unicorn,Commuter,Punjab,2024,113819.0,Petrol,115.0,30.0,Active,98356.0
Yamaha,R15 V4,Sports,Telangana,2018,133404.0,Petrol,225.0,29.1,Expired,39820.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2020,55105.0,Petrol,118.0,45.8,Active,27716.0
Hero,Splendor Plus,Commuter,Andhra Pradesh,2024,76509.0,Petrol,116.0,24.5,Active,70805.0
Hero,Xtreme 160R,Commuter,Madhya Pradesh,2018,64289.0,Petrol,102.0,23.5,Active,24189.0
TVS,Sport,Commuter,Delhi,2024,63510.0,Petrol,104.0,42.9,Active,47504.0
Bajaj,Pulsar NS200,Sports, Maharashtra ,2025,81659.0,Petrol,223.0,29.5,Expired,71653.0
Honda,SP 125,Commuter,Uttar Pradesh,2017,80594.0,Petrol,113.0,40.3,Active,35048.0
TVS,Apache RTR 160,Commuter,Madhya Pradesh,2019,68700.0,Petrol,100.0,40.8,Active,22043.0
Hero,Glamour,Commuter,Telangana,2017,57068.0,Petrol,108.0,22.7,Expired,17737.0
Hero,Glamour,Commuter,Tamil Nadu,2023,66115.0,Petrol,,38.9,None,38482.0
Hero,Xtreme 160R,Commuter,Gujarat,2025,86466.0,Petrol,108.0,34.7,Active,82220.0
TVS,Jupiter,Commuter,Gujarat,2017,66892.0,Petrol,125.0,18.7,Active,16401.0
TVS,Ntorq 125,Commuter,Punjab,2019,99440.0,Petrol,116.0,37.9,None,29357.0
Honda,SP 125,Commuter,Haryana,2019,105967.0,Petrol,111.0,57.5,Active,58182.0
Bajaj,CT 100,Sports,Andhra Pradesh,2020,95071.0,Petrol,182.0,27.4,Active,37457.0
Ola Electric,S1 X,Electric,Delhi,2024,100533.0,Electric,0.0,24.4,None,50731.0
Hero,Glamour,Commuter,Maharashtra,2025,71353.0,Petrol,105.0,22.2,Active,70175.0
Royal Enfield,Classic 350,Cruiser,Rajasthan,2024,258416.0,Petrol,350.0,11.7,Active,225703.0
Royal Enfield,Meteor 350,Cruiser,Kerala,2019,341846.0,Petrol,350.0,36.7,Active,
Honda,Activa 6G,Commuter,Telangana,2021,113709.0,Petrol,114.0,,Active,69746.0
Honda,Activa 6G,Commuter,Haryana,2016,84928.0,Petrol,118.0,27.3,Expired,28062.0
Hero,Glamour,Commuter,Uttar Pradesh,2025,55966.0,Petrol,114.0,28.4,Active,53913.0
Hero,Passion Pro,Commuter,Gujarat,2020,79169.0,Petrol,124.0,70.9,Active,36300.0
Hero,Xtreme 160R,Commuter,Bihar,2022,60972.0,Petrol,116.0,,Active,41678.0
Honda,Activa 6G,Commuter,Karnataka,2021,105179.0,Petrol,112.0,25.6,Expired,60581.0
Hero,HF Deluxe,Commuter,Karnataka,2021,62611.0,Petrol,115.0,43.2,Active,34593.0
Royal Enfield,Bullet 350,Cruiser,Gujarat,2018,222029.0,Petrol,350.0,40.2,Active,123263.0
Honda,Shine,Commuter,Bihar,2022,116900.0,Petrol,117.0,38.4,Active,82841.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2018,78326.0,Petrol,104.0,40.6,Active,29606.0
Ola Electric,S1 Air,Electric,Telangana,2020,108144.0,Electric,0.0,35.8,Active,14872.0
Bajaj,Pulsar NS200,Sports,Uttar Pradesh,2017,90917.0,Petrol,222.0,11.4,Expired,17774.0
Suzuki,Gixxer,Commuter,Uttar Pradesh,2021,82109.0,Petrol,119.0,26.0,Active,36856.0
Hero,Passion Pro,Commuter,Delhi,2017,63010.0,Petrol,124.0,18.3,Active,19511.0
Hero,HF Deluxe,Commuter,Maharashtra,2020,83841.0,Petrol,110.0,31.3,Active,39272.0
Honda,Shine,Commuter,Karnataka,2017,68821.0,Petrol,120.0,22.6,Active,29663.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2021,106478.0,Petrol,121.0,20.0,Active,66219.0
Hero,HF Deluxe,Commuter,Gujarat,2024,62935.0,Petrol,125.0,,Expired,48535.0
Honda,Unicorn,Commuter,Maharashtra,2021,66028.0,Petrol,112.0,34.9,None,36436.0
KTM,Duke 390,Sports,West Bengal,2021,290777.0,Petrol,163.0,10.8,Expired,97457.0
TVS,Raider 125,Commuter,Andhra Pradesh,2017,79803.0,Petrol,118.0,35.2,None,18602.0
Hero,Passion Pro,Commuter,Bihar,2025,59449.0,Petrol,104.0,51.7,Active,61757.0
Honda,SP 125,Commuter,Haryana,2016,75141.0,Petrol,119.0,17.0,Active,24665.0
Bajaj,Pulsar 150,Sports,Rajasthan,2022,114553.0,Petrol,183.0,18.9,Active,60626.0
Hero,Glamour,Commuter,Gujarat,2023,93398.0,Petrol,124.0,20.5,Active,67215.0
Hero,HF Deluxe,Commuter,Tamil Nadu,2023,77340.0,Petrol,112.0,48.8,Active,52248.0
Hero,HF Deluxe,Commuter,Madhya Pradesh,2022,72913.0,Petrol,115.0,51.4,Expired,39398.0
Hero,Glamour,Commuter,Madhya Pradesh,2021,87961.0,Petrol,122.0,61.1,Active,48845.0
Honda,SP 125,Commuter,Tamil Nadu,2023,84585.0,Petrol,117.0,37.6,None,53489.0
Hero,HF Deluxe,Commuter,Telangana,2016,87871.0,Petrol,103.0,55.7,Active,24929.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2025,95578.0,Petrol,118.0,26.8,Active,89760.0
Hero,Xtreme 160R,Commuter,Maharashtra,2018,59738.0,Petrol,108.0,40.9,Active,22077.0
Hero,Splendor Plus,Commuter,Kerala,2024,68853.0,Petrol,125.0,13.8,Expired,52972.0
Yamaha,FZ-S FI,Sports,Maharashtra,2017,153358.0,Petrol,197.0,15.5,,46579.0
Hero,HF Deluxe,Commuter,Rajasthan,2022,63733.0,Petrol,119.0,42.3,Expired,38179.0
Honda,SP 125,Commuter,Andhra Pradesh,2020,92401.0,Petrol,107.0,46.0,Active,42941.0
Hero,Splendor Plus,Commuter,Uttar Pradesh,2018,64048.0,Petrol,123.0,21.5,Active,21920.0
Hero,Splendor Plus,Commuter,Telangana,2019,57690.0,Petrol,102.0,32.8,Active,23242.0
Hero,HF Deluxe,Commuter,Bihar,2025,69583.0,Petrol,114.0,28.6,Active,60810.0
Honda,SP 125,Commuter,Haryana,2020,99561.0,Petrol,104.0,35.2,Active,53126.0
Bajaj,Pulsar NS200,Sports,Andhra Pradesh,2019,104021.0,Petrol,189.0,36.6,Active,33978.0
Ola Electric,S1 Air,Electric,Delhi,2024,106002.0,Electric,0.0,27.2,Expired,55006.0
Yamaha,Fascino 125,Sports,Haryana,2023,127173.0,Petrol,234.0,2.0,Active,94329.0
Hero,Passion Pro,Commuter,Karnataka,2024,86898.0,Petrol,115.0,42.1,None,58906.0
TVS,Jupiter,Commuter,Uttar Pradesh,2020,63826.0,Petrol,104.0,54.7,Expired,26421.0
Royal Enfield,Bullet 350,Cruiser,Uttar Pradesh,2025,332118.0,Petrol,350.0,24.0,Active,346296.0
TVS,Sport,Commuter,Uttar Pradesh,2017,105610.0,Petrol,117.0,33.5,Expired,25444.0
Hero,Glamour,Commuter,Kerala,2018,59889.0,Petrol,114.0,57.0,Active,20417.0
Hero,Xtreme 160R,Commuter,Gujarat,2024,72076.0,Petrol,102.0,48.1,Active,56533.0
Honda,SP 125,Commuter,Rajasthan,2019,82991.0,Petrol,102.0,20.0,Active,38548.0
Hero,HF Deluxe,Commuter,Telangana,2025,85068.0,Petrol,124.0,26.4,Active,84971.0
Honda,SP 125,Commuter,Maharashtra,2020,69833.0,Petrol,113.0,42.4,Active,37546.0
Honda,Unicorn,Commuter,Delhi,2017,80733.0,Petrol,117.0,21.5,Active,34005.0
Hero,Splendor Plus,Commuter,Odisha,2023,87934.0,Petrol,116.0,25.1,Active,62097.0
Honda,Hornet 2.0,Commuter,Maharashtra,2022,88842.0,Petrol,110.0,31.6,Active,58279.0
Ather,450S,Electric,Karnataka,2017,156258.0,Electric,0.0,22.5,Active,13247.0
Hero,Passion Pro,Commuter,Rajasthan,2022,72670.0,Petrol,107.0,25.2,Expired,45131.0
Honda,Shine,Commuter,Maharashtra,2025,77210.0,Petrol,123.0,,Active,70525.0
Honda,Unicorn,Commuter,Karnataka,2020,88405.0,Petrol,115.0,8.6,Expired,49484.0
Honda,Unicorn,Commuter,Madhya Pradesh,2017,92674.0,Petrol,102.0,41.3,Expired,35073.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2025,85032.0,Petrol,110.0,11.3,Expired,74859.0
TVS,Raider 125,Commuter,Bihar,2020,93833.0,Petrol,107.0,,Active,36803.0
Honda,Activa 6G,Commuter,Gujarat,2023,68465.0,Petrol,119.0,35.1,Active,52727.0
Honda,Activa 6G,Commuter,Tamil Nadu,2022,82595.0,Petrol,105.0,25.8,Active,59289.0
TVS,Ntorq 125,Commuter,Bihar,2022,78865.0,Petrol,116.0,34.5,Expired,47274.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2017,89974.0,Petrol,122.0,24.1,Active,29452.0
Honda,Shine,Commuter,Karnataka,2016,97823.0,Petrol,113.0,65.6,Expired,35732.0
Royal Enfield,Hunter 350,Cruiser,Rajasthan,2016,196242.0,Petrol,350.0,14.4,Expired,99275.0
Honda,Hornet 2.0,Commuter,Gujarat,2019,71108.0,Petrol,118.0,14.1,Active,36456.0
Honda,Unicorn,Commuter,Maharashtra,2021,109597.0,Petrol,104.0,35.1,Active,65623.0
Hero,HF Deluxe,Commuter,Uttar Pradesh,2021,94953.0,Petrol,120.0,21.0,Active,53880.0
Bajaj,CT 100,Sports,West Bengal,2018,136136.0,Petrol,160.0,28.9,None,32456.0
Bajaj,Pulsar 150,Sports,Rajasthan,2024,145214.0,Petrol,152.0,14.5,Expired,109577.0
TVS,Jupiter,Commuter,Gujarat,2025,87418.0,Petrol,122.0,25.1,Expired,72573.0
Hero,Splendor Plus,Commuter,Karnataka,2016,94586.0,Petrol,113.0,18.2,Active,23576.0
Ola Electric,S1 Pro,Electric,Rajasthan,2019,95421.0,Electric,0.0,5.4,Active,10025.0
Honda,Activa 6G,Commuter,Tamil Nadu,2023,74175.0,Petrol,101.0,40.4,Active,50818.0
Bajaj,Pulsar 150,Sports,Tamil Nadu,2024,139677.0,Petrol,163.0,28.0,Expired,98242.0
Yamaha,FZ-S FI,Sports,Delhi,2021,127284.0,Petrol,192.0,20.4,Expired,57640.0
Honda,SP 125,Commuter,Madhya Pradesh,2025,68478.0,Petrol,114.0,29.6,Expired,59824.0
Royal Enfield,Meteor 350,Cruiser,Delhi,2020,289493.0,Petrol,349.0,28.6,Active,193946.0
Hero,HF Deluxe,Commuter,Maharashtra,2024,56396.0,Petrol,118.0,51.8,Active,44840.0
Honda,SP 125,Commuter,Delhi,2016,102641.0,PETROL,104.0,33.0,Active,33726.0
Suzuki,Burgman Street,Commuter,Karnataka,2020,84851.0,Petrol,115.0,41.3,Active,31047.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2017,93553.0,Petrol,117.0,28.5,Active,31718.0
Hero,Splendor Plus,Commuter,Punjab,2019,90192.0,Petrol,121.0,39.7,Active,38461.0
Hero,Glamour,Commuter,Tamil Nadu,2024,65162.0,Petrol,106.0,,Active,47669.0
Hero,Glamour,Commuter,Uttar Pradesh,2025,64118.0,Petrol,124.0,43.9,None,52249.0
Hero,Passion Pro,Commuter,Uttar Pradesh,2023,84050.0,Petrol,123.0,16.4,Active,60431.0
TVS,Raider 125,Commuter,Maharashtra,2019,68978.0,Petrol,117.0,55.0,Expired,22321.0
Suzuki,Access 125,Commuter,Bihar,2018,75651.0,Petrol,122.0,54.7,Active,20621.0
Bajaj,Platina 110,Sports,Gujarat,2018,142916.0,Petrol,162.0,37.9,Expired,37522.0
Honda,Shine,Commuter,Haryana,2025,83662.0,Petrol,115.0,41.1,Active,76131.0
TVS,Raider 125,Commuter,Bihar,2019,99426.0,Petrol,105.0,26.6,Expired,32830.0
Hero,Splendor Plus,Commuter,Haryana,2022,91466.0,Petrol,109.0,32.2,Active,55875.0
Honda,SP 125,Commuter,Uttar Pradesh,2025,99946.0,Petrol,111.0,58.0,None,77703.0
Bajaj,Platina 110,Sports,Tamil Nadu,2023,80262.0,Petrol,183.0,19.8,Active,56801.0
Bajaj,Avenger 160,Sports,Tamil Nadu,2016,109186.0,Petrol,228.0,31.4,Active,21253.0
Yamaha,FZ-S FI,Sports,Kerala,2022,103368.0,Petrol,150.0,26.3,Active,67510.0
TVS,Sport,Commuter,Maharashtra,2025,95151.0,Petrol,124.0,28.9,Active,87814.0
Honda,Unicorn,Commuter,Rajasthan,2019,76660.0,Petrol,108.0,128.79405699298084,Active,39858.0
Honda,Unicorn,Commuter,Tamil Nadu,2019,68117.0,Petrol,101.0,15.7,Active,33013.0
Ather,450S,Electric,Rajasthan,2016,132484.0,Electric,0.0,17.7,Active,10599.0
Hero,Passion Pro,Commuter,Andhra Pradesh,2024,69197.0,Petrol,118.0,17.5,Active,53432.0
Bajaj,Platina 110,Sports,Uttar Pradesh,2020,112376.0,Petrol,239.0,35.5,Expired,41812.0
Royal Enfield,Bullet 350,Cruiser,Uttar Pradesh,2020,344855.0,Petrol,350.0,38.6,Active,251816.0
Honda,Activa 6G,Commuter,Andhra Pradesh,2023,65255.0,Petrol,109.0,27.6,Expired,43849.0
Honda,Activa 6G,Commuter,Odisha,2022,105369.0,Petrol,121.0,42.3,Active,67846.0
Hero,Passion Pro,Commuter,Rajasthan,2019,79974.0,Petrol,101.0,22.6,Active,31841.0
Bajaj,Pulsar 150,Sports,Uttar Pradesh,2022,105391.0,Petrol,193.0,42.7,Active,59425.0
Ather,Rizta,Electric,Tamil Nadu,2016,114079.0,Electric,0.0,19.3,Active,9126.0
Royal Enfield,Bullet 350,Cruiser,Tamil Nadu,2024,275758.0,Petrol,350.0,17.2,None,204673.0
Hero,Passion Pro,Commuter,Karnataka,2016,66983.0,Petrol,106.0,52.2,Expired,16385.0
Hero,HF Deluxe,Commuter,Maharashtra,2016,78868.0,Petrol,104.0,32.6,Expired,20545.0
Hero,Passion Pro,Commuter,Delhi,2024,82002.0,Petrol,103.0,47.2,Expired,63869.0
TVS,Sport,Commuter,Karnataka,2025,90752.0,Petrol,116.0,47.6,Active,90692.0
Suzuki,Avenis,Commuter,Karnataka,2022,128333.0,Petrol,120.0,63.5,Active,60745.0
Honda,Shine,Commuter,Uttar Pradesh,2025,83112.0,Petrol,102.0,56.2,Active,73209.0
TVS,Sport,Commuter,Bihar,2025,87628.0,Petrol,120.0,70.5,Active,87364.0
Honda,Unicorn,Commuter,Madhya Pradesh,2021,75096.0,Petrol,117.0,47.2,Expired,39965.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2018,84906.0,Petrol,124.0,30.4,Active,30207.0
Hero,Glamour,Commuter,Punjab,2025,56662.0,Petrol,121.0,38.4,Active,48076.0
Hero,Passion Pro,Commuter,Madhya Pradesh,2016,86867.0,Petrol,111.0,32.8,Active,27750.0
Honda,Shine,Commuter,Uttar Pradesh,2018,113890.0,Petrol,118.0,18.1,Active,56630.0
Ather,450X,Electric,West Bengal,2025,145589.0,Electric,0.0,15.4,Active,111895.0
Hero,Glamour,Commuter,Haryana,2021,82889.0,Petrol,102.0,17.0,Active,44432.0
Honda,Hornet 2.0,Commuter,Maharashtra,2025,72741.0,Petrol,114.0,21.6,None,57346.0
Honda,Unicorn,Commuter,Uttar Pradesh,2023,83006.0,Petrol,115.0,19.9,Active,68837.0
TVS,Apache RTR 160,Commuter,Tamil Nadu,2020,79904.0,Petrol,106.0,34.7,Active,37069.0
Hero,Splendor Plus,Commuter,Punjab,2019,59687.0,Petrol,101.0,33.2,Expired,22376.0
Bajaj,CT 100,Sports,Andhra Pradesh,2025,116808.0,Petrol,158.0,26.0,,104609.0
KTM,Duke 200,Sports,Tamil Nadu,2019,278390.0,Petrol,164.0,30.2,Active,66173.0
Bajaj,Platina 110,Sports,Bihar,2021,117013.0,Petrol,158.0,35.8,Expired,50841.0
KTM,Duke 200,Sports,Kerala,2017,296213.0,Petrol,203.0,31.3,None,34976.0
Ola Electric,S1 X,Electric,Karnataka,2021,100464.0,Electric,0.0,28.1,Active,19509.0
Honda,Activa 6G,Commuter,Telangana,2020,118793.0,Petrol,105.0,42.9,Active,71046.0
KTM,RC 200,Sports,Karnataka,2019,304444.0,Petrol,203.0,20.1,Active,64716.0
Bajaj,Pulsar NS200,Sports,Delhi,2025,143235.0,Petrol,230.0,32.3,Active,131307.0
Bajaj,Pulsar NS200,Sports,Kerala,2022,104669.0,Petrol,215.0,15.2,Active,52785.0
Yamaha,MT-15,Sports,Delhi,2020,163745.0,Petrol,165.0,7.7,Active,73203.0
KTM,Duke 200,Sports,Uttar Pradesh,2022,248776.0,Petrol,178.0,21.8,Expired,100527.0
Yamaha,R15 V4,Sports,Gujarat,2025,145580.0,Petrol,221.0,29.9,Active,140047.0
Honda,Shine,Commuter,Andhra Pradesh,2018,84456.0,Petrol,116.0,33.4,Active,32058.0
Hero,Splendor Plus,Commuter,Bihar,2020,58925.0,Petrol,121.0,29.5,Active,30811.0
TVS,Apache RTR 160,Commuter,Madhya Pradesh,2023,73712.0,Petrol,119.0,36.8,Active,45986.0
Honda,SP 125,Commuter,Delhi,2019,77743.0,Petrol,116.0,17.5,Active,37516.0
Royal Enfield,Bullet 350,Cruiser,Haryana,2017,328093.0,Petrol,349.0,24.2,Expired,154579.0
TVS,Apache RTR 160,Commuter,Tamil Nadu,2021,64535.0,Petrol,111.0,40.7,Active,29727.0
Ola Electric,S1 Pro,Electric,Gujarat,2024,129077.0,Electric,0.0,17.8,Expired,70993.0
TVS,Raider 125,Commuter,Maharashtra,2016,103776.0,Petrol,120.0,77.0,Active,23626.0
Bajaj,Pulsar NS200,Sports,Madhya Pradesh,2017,114225.0,Petrol,187.0,,Active,23911.0
Bajaj,Pulsar 150,Sports,Punjab,2018,141765.0,Petrol,151.0,26.6,Expired,37619.0
Hero,Xtreme 160R,Commuter,Delhi,2018,63324.0,Petrol,118.0,41.1,Active,22909.0
Bajaj,Pulsar NS200,Sports,Uttar Pradesh,2024,115183.0,Petrol,193.0,31.4,Active,96978.0
Yamaha,Fascino 125,Sports,Uttar Pradesh,2020,106865.0,Petrol,214.0,18.1,Expired,46801.0
Hero,Xtreme 160R,Commuter,Karnataka,2025,65995.0,Petrol,109.0,45.7,Expired,50244.0
Honda,Unicorn,Commuter,Karnataka,2021,84349.0,Petrol,118.0,39.1,Active,49819.0
Honda,Unicorn,Commuter,Gujarat,2016,99196.0,Petrol,125.0,24.5,Active,37253.0
Hero,HF Deluxe,Commuter,Rajasthan,2019,86345.0,Petrol,110.0,46.0,Active,40008.0
Hero,Glamour,Commuter,Uttar Pradesh,2021,79128.0,Petrol,107.0,24.4,Active,39613.0
Bajaj,Pulsar NS200,Sports,Andhra Pradesh,2023,111026.0,Petrol,218.0,,Active,68195.0
Yamaha,R15 V4,Sports, West Bengal ,2020,137441.0,Petrol,177.0,29.9,Expired,59847.0
Yamaha,FZ-S FI,Sports,Tamil Nadu,2017,141007.0,Petrol,215.0,29.8,Active,37354.0
Bajaj,Avenger 160,Sports,Telangana,2016,147641.0,Petrol,152.0,,Active,27556.0
Honda,Activa 6G,Commuter,Uttar Pradesh,2017,97937.0,Petrol,117.0,39.9,Active,35300.0
Honda,Shine,Commuter,Delhi,2017,84464.0,Petrol,122.0,25.3,None,29706.0
Honda,SP 125,Commuter,Andhra Pradesh,2021,83362.0,Petrol,113.0,,Active,49216.0
Hero,Glamour,Commuter,Kerala,2020,79079.0,Petrol,105.0,47.5,Active,38602.0
Royal Enfield,Bullet 350,Cruiser,Rajasthan,2016,245781.0,Petrol,349.0,16.3,Active,128311.0
Honda,Activa 6G,Commuter,West Bengal,2020,72185.0,Petrol,110.0,26.8,Active,39255.0
Bajaj,Pulsar NS200,Sports,Karnataka,2018,122443.0,Petrol,212.0,23.5,Active,30784.0
Hero,Splendor Plus,Commuter,Haryana,2019,70548.0,Petrol,120.0,27.1,Expired,27119.0
Hero,Splendor Plus,Commuter,Madhya Pradesh,2016,94968.0,Petrol,124.0,37.5,Expired,25758.0
Honda,Unicorn,Commuter,Madhya Pradesh,2022,92578.0,Petrol,120.0,30.1,Active,70880.0
Royal Enfield,Hunter 350,Cruiser,Gujarat,2023,290222.0,Petrol,350.0,21.5,Active,251698.0
Ola Electric,S1 X,Electric,Tamil Nadu,2018,122533.0,Electric,0.0,24.4,Active,9803.0
Royal Enfield,Classic 350,Cruiser,Haryana,2017,204385.0,Petrol,350.0,15.1,Active,101009.0
TVS,Sport,Commuter,Gujarat,2023,103702.0,Petrol,105.0,29.9,Active,71204.0
Honda,Activa 6G,Commuter,Delhi,2020,86274.0,Petrol,117.0,46.1,Active,49795.0
Hero,Xtreme 160R,Commuter,Maharashtra,2023,78191.0,Petrol,124.0,26.4,Active,52574.0
Honda,Unicorn,Commuter,West Bengal,2022,102515.0,Petrol,116.0,34.5,Active,69223.0
Honda,Shine,Commuter,Rajasthan,2023,100152.0,Petrol,123.0,41.3,Active,69096.0
Hero,Xtreme 160R,Commuter,Madhya Pradesh,2017,91007.0,Petrol,106.0,32.8,None,27068.0
Hero,Glamour,Commuter,Madhya Pradesh,2023,73655.0,Petrol,110.0,53.6,Expired,50079.0
Honda,Hornet 2.0,Commuter,West Bengal,2017,91458.0,Petrol,121.0,37.0,Active,37424.0
